price,seller_age_days,seller_rating,seller_sales_count,review_count,return_policy_days,price_ratio_to_typical,seller_trust_score,seller_new_flag,review_to_sales_ratio,suspicious_phrase_count,brand,category,shipping_country,currency,text_combined
1405.13,1146,4.19,905,242,30,0.9690551724137931,4.794495594080152,0,0.2671081677704194,0,Gucci,Watches,TR,USD,original gucci watches with full packaging serial number available. fast shipping and returns accepted.
1167.2,1246,4.81,647,336,0,0.6484444444444445,4.852247065940074,0,0.5185185185185185,0,Louis Vuitton,Sneakers,JP,USD,louis vuitton sneakers in excellent condition serial number available. fast shipping and returns accepted.
187.55,107,2.64,23,5,4,0.26831187410586554,2.7048331416556195,0,0.20833333333333334,1,Samsung,Handbags,AE,USD,luxury samsung mirror quality item no receipt available. perfect copy and hard to tell.
2060.49,1206,4.8,605,0,20,1.1447166666666666,4.926103979681958,0,0.0,1,Louis Vuitton,Watches,JP,USD,luxury louis vuitton replica item no receipt available. perfect copy and hard to tell.
114.16,389,4.8,679,140,28,0.9513333333333333,4.825445210411092,0,0.20588235294117646,0,Nike,Watches,AE,USD,original nike watches with full packaging purchased from official store. invoice and original box included.
385.65,414,4.45,1276,27,18,0.9665413533834586,4.7848089920427395,0,0.021143304620203602,0,Sony,Watches,TR,USD,sony watches in excellent condition purchased from official store. invoice and original box included.
685.41,643,4.37,1105,0,5,0.9805579399141631,4.713781104436224,0,0.0,0,Samsung,Sneakers,US,USD,original samsung sneakers with full packaging purchased from official store. invoice and original box included.
2403.3,555,4.98,370,542,40,1.3351666666666668,4.868165759789446,0,1.4609164420485174,0,Louis Vuitton,Watches,US,USD,original louis vuitton watches with full packaging serial number available. fast shipping and returns accepted.
117.23,79,3.01,91,0,0,0.08084827586206897,3.142251139463342,0,0.0,1,Gucci,Audio,IN,USD,luxury gucci replica item no receipt available. perfect copy and hard to tell.
247.32,851,4.59,1106,72,7,0.9932530120481927,4.8649902122015565,0,0.06504065040650407,0,Bose,Electronics,AE,USD,bose electronics in excellent condition serial number available. fast shipping and returns accepted.
595.32,435,3.83,471,326,30,0.7003764705882354,4.324391082898744,0,0.690677966101695,2,Canon,Watches,US,USD,"luxury canon 1:1 item factory source stock, no box but same quality as original."
54.18,23,2.55,34,13,0,0.21759036144578314,2.513045089924545,1,0.37142857142857144,1,Bose,Electronics,IN,USD,bose electronics premium mirror quality deal no receipt available. perfect copy and hard to tell.
699.71,247,4.64,273,329,23,0.8757321652065082,4.433296338521766,0,1.2007299270072993,0,Apple,Cameras,AE,USD,verified apple cameras listing minimal wear. verified authenticity by trusted reseller.
1475.46,995,4.15,1229,258,25,1.0175586206896552,4.806754450729306,0,0.2097560975609756,0,Gucci,Cameras,GB,USD,gucci cameras in excellent condition serial number available. fast shipping and returns accepted.
394.35,868,4.76,11,330,36,0.9883458646616542,3.958328131236809,0,27.5,0,Sony,Audio,US,USD,original sony audio with full packaging serial number available. fast shipping and returns accepted.
84.16,1305,4.56,1017,379,37,0.7013333333333333,5.044607445753073,0,0.37229862475442044,0,Nike,Cameras,TR,USD,nike cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
96.73,65,1.94,74,0,11,0.2424310776942356,2.6358202396880412,0,0.0,1,Sony,Sneakers,AE,USD,luxury sony no box item no receipt available. perfect copy and hard to tell.
666.91,863,4.8,629,0,31,0.9540915593705293,4.940665870167003,0,0.0,0,Samsung,Electronics,AE,USD,verified samsung electronics listing serial number available. fast shipping and returns accepted.
232.42,1013,4.82,946,87,25,0.9334136546184738,5.045573500919189,0,0.09186906019007392,0,Bose,Sneakers,US,USD,verified bose sneakers listing minimal wear. verified authenticity by trusted reseller.
8853.05,229,4.3,319,0,42,0.9319,4.402792145286923,0,0.0,0,Rolex,Watches,IN,USD,verified rolex watches listing minimal wear. verified authenticity by trusted reseller.
317.45,424,5.0,1271,0,28,0.7956140350877192,5.0848998113136785,0,0.0,0,Sony,Electronics,GB,USD,sony electronics in excellent condition serial number available. fast shipping and returns accepted.
117.37,0,4.58,1407,0,19,0.9780833333333334,3.9684813841794973,1,0.0,0,Nike,Cameras,IN,USD,nike cameras in excellent condition purchased from official store. invoice and original box included.
124.61,900,4.29,535,350,22,1.0384166666666668,4.632059328908952,0,0.6529850746268657,0,Nike,Sneakers,TR,USD,verified nike sneakers listing minimal wear. verified authenticity by trusted reseller.
281.37,868,4.81,626,171,35,1.1300000000000001,4.964838103948039,0,0.2727272727272727,0,Bose,Electronics,US,USD,bose electronics in excellent condition minimal wear. verified authenticity by trusted reseller.
194.49,1137,4.54,168,434,17,0.7810843373493976,4.466028820933709,0,2.5680473372781063,0,Bose,Audio,IN,USD,bose audio in excellent condition serial number available. fast shipping and returns accepted.
60.81,47,2.4,3,4,6,0.24421686746987953,2.0372537419161563,1,1.0,0,Bose,Cameras,DE,USD,bose cameras in excellent condition serial number available. fast shipping and returns accepted.
11106.35,1084,3.97,500,559,29,1.1690894736842106,4.5340518151674,0,1.1157684630738522,0,Rolex,Audio,IN,USD,original rolex audio with full packaging serial number available. fast shipping and returns accepted.
847.04,522,4.62,415,133,21,0.9965176470588235,4.630608534675055,0,0.31971153846153844,0,Canon,Electronics,DE,USD,verified canon electronics listing serial number available. fast shipping and returns accepted.
296.35,511,3.98,378,810,40,1.1901606425702813,4.411132745026532,0,2.137203166226913,0,Bose,Watches,US,USD,verified bose watches listing minimal wear. verified authenticity by trusted reseller.
194.58,130,5.0,22,14,0,0.22891764705882353,3.76515315246246,0,0.6086956521739131,1,Canon,Watches,GB,USD,"canon watches premium copy version deal dm for wholesale and better price, limited details."
1225.44,604,4.53,1263,309,24,0.6808000000000001,4.904793412381327,0,0.2444620253164557,2,Louis Vuitton,Sneakers,IN,USD,"louis vuitton sneakers premium replica deal factory source stock, no box but same quality as original."
80.5,735,5.0,423,234,34,0.6708333333333333,4.922617881617321,0,0.5518867924528302,0,Nike,Cameras,CN,USD,original nike cameras with full packaging minimal wear. verified authenticity by trusted reseller.
306.11,529,3.25,985,505,38,1.2293574297188756,4.316845639632584,0,0.5121703853955375,2,Bose,Electronics,AE,USD,"luxury bose 1:1 item factory source stock, no box but same quality as original."
502.75,769,4.61,1697,470,28,1.2600250626566416,5.070760168944982,0,0.2767962308598351,0,Sony,Handbags,GB,USD,verified sony handbags listing purchased from official store. invoice and original box included.
2321.38,39,2.92,69,18,3,0.24435578947368422,2.94445572862943,1,0.2571428571428571,1,Rolex,Watches,JP,USD,"luxury rolex mirror quality item dm for wholesale and better price, limited details."
104.99,18,3.87,84,1,2,0.2631328320802005,3.303828660997545,1,0.011764705882352941,0,Sony,Audio,CN,USD,original sony audio with full packaging minimal wear. verified authenticity by trusted reseller.
208.49,65,3.36,5,1,9,0.2609386733416771,2.6333880786109773,0,0.16666666666666666,0,Apple,Sneakers,CN,USD,apple sneakers in excellent condition purchased from official store. invoice and original box included.
33.54,75,2.92,64,0,3,0.35305263157894734,3.022206818516859,0,0.0,1,Adidas,Handbags,DE,USD,adidas handbags 1:1 no receipt available. perfect copy and hard to tell.
248.76,936,4.47,567,235,46,0.9990361445783132,4.853432847016052,0,0.4137323943661972,0,Bose,Electronics,JP,USD,original bose electronics with full packaging purchased from official store. invoice and original box included.
319.35,1226,4.11,429,579,28,0.8003759398496241,4.5722954188785385,0,1.3465116279069766,0,Sony,Electronics,US,USD,original sony electronics with full packaging minimal wear. verified authenticity by trusted reseller.
334.48,0,3.61,1495,0,23,0.838295739348371,3.567137539633606,1,0.0,0,Sony,Watches,GB,USD,verified sony watches listing serial number available. fast shipping and returns accepted.
24.58,0,2.2,0,20,1,0.25873684210526315,0.9950000000000001,1,20.0,1,Adidas,Handbags,JP,USD,adidas handbags premium copy version deal no receipt available. perfect copy and hard to tell.
838.37,933,4.49,1215,472,13,1.199384835479256,4.887251981365855,0,0.3881578947368421,0,Samsung,Cameras,DE,USD,verified samsung cameras listing minimal wear. verified authenticity by trusted reseller.
33.7,22,2.68,64,3,3,0.3547368421052632,2.734920949863282,1,0.046153846153846156,1,Adidas,Cameras,AE,USD,"luxury adidas authentic style item dm for wholesale and better price, limited details."
300.09,486,5.0,0,0,39,1.205180722891566,3.3732396184623883,0,0.0,0,Bose,Audio,JP,USD,verified bose audio listing serial number available. fast shipping and returns accepted.
1754.43,881,4.57,805,192,10,1.2099517241379312,4.796849744027676,0,0.23821339950372208,0,Gucci,Sneakers,DE,USD,original gucci sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
32.5,0,1.36,0,3,5,0.2708333333333333,0.6370000000000001,1,3.0,1,Nike,Handbags,AE,USD,"luxury nike no box item factory source stock, no box but same quality as original."
358.8,40,2.3,27,0,0,0.24744827586206897,2.425086937549447,1,0.0,1,Gucci,Watches,IN,USD,luxury gucci inspired item no receipt available. perfect copy and hard to tell.
809.25,571,4.31,0,135,21,1.012828535669587,2.9968708487069695,0,135.0,0,Apple,Cameras,JP,USD,original apple cameras with full packaging purchased from official store. invoice and original box included.
22.75,0,1.22,22,0,2,0.18958333333333333,1.3428735539822874,1,0.0,2,Nike,Watches,DE,USD,"luxury nike mirror quality item factory source stock, no box but same quality as original."
714.95,1494,4.14,617,0,41,0.8948060075093868,4.771104337238141,0,0.0,0,Apple,Handbags,DE,USD,verified apple handbags listing serial number available. fast shipping and returns accepted.
16.05,50,3.61,52,5,5,0.16894736842105265,3.2318468232966793,1,0.09433962264150944,0,Adidas,Watches,CN,USD,original adidas watches with full packaging minimal wear. verified authenticity by trusted reseller.
143.37,489,4.64,987,305,0,1.19475,4.741081483102668,0,0.30870445344129555,0,Nike,Handbags,US,USD,nike handbags in excellent condition serial number available. fast shipping and returns accepted.
124.3,68,3.02,42,4,0,0.17782546494992846,2.9344160046129795,0,0.09302325581395349,1,Samsung,Cameras,AE,USD,"luxury samsung dm for more item dm for wholesale and better price, limited details."
974.61,729,4.47,0,34,28,1.2197872340425533,3.1404566801213654,0,34.0,0,Apple,Cameras,TR,USD,original apple cameras with full packaging serial number available. fast shipping and returns accepted.
182.13,68,2.48,32,6,0,0.2142705882352941,2.625242866056209,0,0.18181818181818182,2,Canon,Handbags,TR,USD,"canon handbags 1:1 factory source stock, no box but same quality as original."
295.19,18,3.66,37,4,4,0.16399444444444444,3.018062386806563,1,0.10526315789473684,2,Louis Vuitton,Watches,IN,USD,"luxury louis vuitton looks original item factory source stock, no box but same quality as original."
451.19,180,4.54,220,527,8,0.6454792560801145,4.212315230069312,0,2.3846153846153846,0,Samsung,Cameras,DE,USD,verified samsung cameras listing serial number available. fast shipping and returns accepted.
419.23,1709,4.24,805,209,34,1.050701754385965,4.867658233051163,0,0.25930521091811415,0,Sony,Handbags,US,USD,original sony handbags with full packaging purchased from official store. invoice and original box included.
142.23,1218,5.0,0,664,26,1.18525,3.4458679194221906,0,664.0,0,Nike,Watches,TR,USD,verified nike watches listing purchased from official store. invoice and original box included.
1242.58,1040,4.02,908,524,20,0.856951724137931,4.654276833836614,0,0.5764576457645765,0,Gucci,Handbags,AE,USD,gucci handbags in excellent condition serial number available. fast shipping and returns accepted.
1794.59,449,5.0,655,370,30,0.9969944444444444,4.937927334650677,0,0.5640243902439024,0,Louis Vuitton,Sneakers,IN,USD,verified louis vuitton sneakers listing purchased from official store. invoice and original box included.
1551.02,237,4.67,932,259,10,1.0696689655172413,4.681941901262557,0,0.27759914255091106,0,Gucci,Cameras,GB,USD,verified gucci cameras listing purchased from official store. invoice and original box included.
610.1,1002,4.63,1321,260,42,0.7635794743429287,5.126837873297198,0,0.19667170953101362,0,Apple,Watches,IN,USD,original apple watches with full packaging minimal wear. verified authenticity by trusted reseller.
934.52,1264,4.11,1432,550,10,1.099435294117647,4.787805467131286,0,0.3838101884159107,0,Canon,Cameras,IN,USD,verified canon cameras listing serial number available. fast shipping and returns accepted.
646.55,1214,4.38,165,434,27,0.924964234620887,4.449371850455333,0,2.6144578313253013,1,Samsung,Audio,DE,USD,samsung audio replica no receipt available. perfect copy and hard to tell.
361.33,638,4.26,694,582,33,0.9055889724310776,4.6869636295478285,0,0.837410071942446,0,Sony,Handbags,GB,USD,original sony handbags with full packaging minimal wear. verified authenticity by trusted reseller.
670.2,1353,4.41,1505,256,13,0.9587982832618026,4.960425870110793,0,0.1699867197875166,0,Samsung,Cameras,AE,USD,verified samsung cameras listing purchased from official store. invoice and original box included.
6943.24,686,4.52,0,203,22,0.7308673684210526,3.123850143833352,0,203.0,0,Rolex,Sneakers,CN,USD,rolex sneakers in excellent condition serial number available. fast shipping and returns accepted.
234.07,1050,3.99,1135,253,7,0.9400401606425702,4.632941755451817,0,0.2227112676056338,0,Bose,Cameras,GB,USD,verified bose cameras listing serial number available. fast shipping and returns accepted.
151.22,0,2.23,52,16,0,0.17790588235294116,1.9960729783880304,1,0.3018867924528302,0,Canon,Cameras,AE,USD,canon cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
202.11,1066,4.77,1164,479,13,0.8116867469879518,5.022510029195214,0,0.4111587982832618,0,Bose,Watches,AE,USD,verified bose watches listing serial number available. fast shipping and returns accepted.
8785.84,429,4.18,706,424,28,0.9248252631578947,4.570825447777284,0,0.5997171145685997,1,Rolex,Electronics,JP,USD,"rolex electronics premium 1:1 deal dm for wholesale and better price, limited details."
8692.17,173,4.56,632,0,37,0.9149652631578947,4.6234759004182235,0,0.0,0,Rolex,Audio,US,USD,rolex audio in excellent condition serial number available. fast shipping and returns accepted.
1729.08,0,4.68,834,681,35,0.9606,3.9628579312127137,1,0.8155688622754491,0,Louis Vuitton,Handbags,CN,USD,original louis vuitton handbags with full packaging minimal wear. verified authenticity by trusted reseller.
102.68,746,4.37,77,412,23,0.8556666666666667,4.163086984442321,0,5.282051282051282,2,Nike,Cameras,TR,USD,"luxury nike discounted luxury item factory source stock, no box but same quality as original."
171.78,1124,4.54,752,689,27,1.4315,4.887847054145751,0,0.9150066401062417,0,Nike,Cameras,TR,USD,original nike cameras with full packaging serial number available. fast shipping and returns accepted.
617.31,508,4.57,958,132,15,0.8831330472103004,4.782839971203438,0,0.13764337851929093,0,Samsung,Handbags,AE,USD,samsung handbags in excellent condition serial number available. fast shipping and returns accepted.
1940.93,581,5.0,120,160,19,1.0782944444444444,4.498918203558901,0,1.322314049586777,0,Louis Vuitton,Sneakers,JP,USD,verified louis vuitton sneakers listing minimal wear. verified authenticity by trusted reseller.
345.78,1375,4.44,977,436,27,0.4946781115879828,4.938417820282698,0,0.4458077709611452,0,Samsung,Sneakers,IN,USD,samsung sneakers in excellent condition serial number available. fast shipping and returns accepted.
309.35,871,4.08,0,142,20,0.7753132832080201,2.951618413586347,0,142.0,0,Sony,Electronics,CN,USD,original sony electronics with full packaging serial number available. fast shipping and returns accepted.
196.97,470,4.43,463,0,16,0.7910441767068273,4.531699852159027,0,0.0,0,Bose,Cameras,IN,USD,original bose cameras with full packaging serial number available. fast shipping and returns accepted.
96.69,60,1.78,0,0,8,0.24233082706766917,1.4576310796259968,0,0.0,2,Sony,Audio,GB,USD,"sony audio dm for more factory source stock, no box but same quality as original."
110.14,342,3.96,575,0,27,1.1593684210526316,4.381686482248863,0,0.0,0,Adidas,Audio,GB,USD,adidas audio in excellent condition purchased from official store. invoice and original box included.
155.8,0,2.94,18,0,0,0.19499374217772217,2.05910974479161,1,0.0,0,Apple,Electronics,AE,USD,apple electronics in excellent condition serial number available. fast shipping and returns accepted.
184.66,330,4.41,691,149,30,0.7416064257028112,4.639714245210977,0,0.2153179190751445,0,Bose,Handbags,DE,USD,original bose handbags with full packaging minimal wear. verified authenticity by trusted reseller.
879.18,1391,4.54,613,295,34,1.2577682403433477,4.90377325817094,0,0.4804560260586319,0,Samsung,Watches,IN,USD,original samsung watches with full packaging minimal wear. verified authenticity by trusted reseller.
80.19,28,2.11,83,21,6,0.3220481927710843,2.592298574208799,1,0.25,1,Bose,Cameras,CN,USD,bose cameras mirror quality no receipt available. perfect copy and hard to tell.
311.44,248,4.43,533,147,15,0.7805513784461153,4.466216894209755,0,0.2752808988764045,0,Sony,Handbags,IN,USD,verified sony handbags listing purchased from official store. invoice and original box included.
204.88,0,2.87,76,7,2,0.29310443490701,2.387451355463421,1,0.09090909090909091,1,Samsung,Handbags,IN,USD,"luxury samsung replica item dm for wholesale and better price, limited details."
134.89,370,4.2,765,561,51,1.419894736842105,4.692725851826263,0,0.7323759791122716,0,Adidas,Watches,IN,USD,original adidas watches with full packaging minimal wear. verified authenticity by trusted reseller.
794.73,1146,4.35,539,159,10,0.9349764705882353,4.637128052458985,0,0.29444444444444445,0,Canon,Audio,JP,USD,canon audio in excellent condition purchased from official store. invoice and original box included.
764.53,593,3.99,0,0,34,0.9568585732165206,2.9235318979043967,0,0.0,0,Apple,Audio,JP,USD,apple audio in excellent condition minimal wear. verified authenticity by trusted reseller.
93.61,1495,4.7,711,166,27,0.7800833333333334,4.988602001633157,0,0.23314606741573032,0,Nike,Watches,GB,USD,verified nike watches listing serial number available. fast shipping and returns accepted.
6212.97,611,4.57,1231,123,13,0.6539968421052632,4.863108378400216,0,0.09983766233766234,0,Rolex,Handbags,DE,USD,original rolex handbags with full packaging minimal wear. verified authenticity by trusted reseller.
958.1,619,5.0,0,242,45,1.1991239048811013,3.4394579217058707,0,242.0,0,Apple,Cameras,CN,USD,verified apple cameras listing purchased from official store. invoice and original box included.
732.76,744,4.64,825,130,31,0.8620705882352941,4.914156326137179,0,0.15738498789346247,0,Canon,Sneakers,US,USD,canon sneakers in excellent condition serial number available. fast shipping and returns accepted.
340.95,48,3.44,45,2,4,0.18941666666666665,3.1089333938388677,1,0.043478260869565216,0,Louis Vuitton,Audio,JP,USD,verified louis vuitton audio listing purchased from official store. invoice and original box included.
10.0,115,2.79,43,0,0,0.10526315789473684,2.91458593714552,0,0.0,1,Adidas,Sneakers,JP,USD,adidas sneakers premium dm for more deal no receipt available. perfect copy and hard to tell.
97.12,328,4.24,766,315,14,0.8093333333333333,4.50803036295662,0,0.4106910039113429,0,Nike,Cameras,US,USD,original nike cameras with full packaging minimal wear. verified authenticity by trusted reseller.
399.12,284,4.88,1451,280,37,1.0003007518796994,5.049047675886483,0,0.1928374655647383,0,Sony,Handbags,US,USD,verified sony handbags listing purchased from official store. invoice and original box included.
804.57,60,4.41,1316,89,5,0.9465529411764706,4.421909005061817,0,0.06757782839787396,0,Canon,Cameras,IN,USD,verified canon cameras listing purchased from official store. invoice and original box included.
1046.87,300,5.0,1416,177,40,1.3102252816020024,5.120140849635002,0,0.12491178546224418,0,Apple,Audio,DE,USD,verified apple audio listing minimal wear. verified authenticity by trusted reseller.
10727.11,620,4.97,1346,252,9,1.1291694736842106,5.047608456392612,0,0.1870824053452116,0,Rolex,Audio,GB,USD,verified rolex audio listing minimal wear. verified authenticity by trusted reseller.
12020.17,622,4.69,485,185,12,1.265281052631579,4.682234133793242,0,0.38065843621399176,0,Rolex,Watches,AE,USD,original rolex watches with full packaging serial number available. fast shipping and returns accepted.
801.01,558,4.37,932,245,40,1.145937052932761,4.825023721185101,0,0.26259378349410506,0,Samsung,Handbags,TR,USD,verified samsung handbags listing minimal wear. verified authenticity by trusted reseller.
51.78,49,2.34,98,6,6,0.20795180722891568,2.8185834133478695,1,0.06060606060606061,1,Bose,Watches,AE,USD,bose watches premium 1:1 deal no receipt available. perfect copy and hard to tell.
118.18,515,4.39,721,456,26,0.9848333333333333,4.68792229954544,0,0.631578947368421,0,Nike,Electronics,DE,USD,nike electronics in excellent condition serial number available. fast shipping and returns accepted.
172.52,1139,4.21,1099,0,7,1.4376666666666666,4.736083895904897,0,0.0,0,Nike,Cameras,JP,USD,original nike cameras with full packaging serial number available. fast shipping and returns accepted.
353.63,11,2.44,0,0,3,0.19646111111111111,1.4857359974682,1,0.0,0,Louis Vuitton,Cameras,JP,USD,verified louis vuitton cameras listing purchased from official store. invoice and original box included.
73.88,0,4.5,371,231,12,0.7776842105263158,3.5647234635682863,1,0.6209677419354839,0,Adidas,Cameras,JP,USD,verified adidas cameras listing serial number available. fast shipping and returns accepted.
310.68,1067,3.83,676,314,22,0.7786466165413534,4.50894927115609,0,0.4638109305760709,0,Sony,Cameras,IN,USD,sony cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
755.36,38,3.47,38,3,4,0.41964444444444443,3.0469246584518586,1,0.07692307692307693,2,Louis Vuitton,Handbags,GB,USD,"louis vuitton handbags premium inspired deal factory source stock, no box but same quality as original."
361.0,23,2.64,0,5,3,0.2489655172413793,1.679708074552192,1,5.0,1,Gucci,Audio,CN,USD,"gucci audio no box factory source stock, no box but same quality as original."
76.4,14,3.59,61,0,0,0.19147869674185464,3.0534911264266045,1,0.0,1,Sony,Sneakers,TR,USD,"sony sneakers premium without receipt deal dm for wholesale and better price, limited details."
92.56,933,5.0,0,0,6,0.7713333333333333,3.305921465734326,0,0.0,0,Nike,Audio,DE,USD,nike audio in excellent condition serial number available. fast shipping and returns accepted.
493.45,0,3.01,71,2,0,0.3403103448275862,2.423666529754014,1,0.027777777777777776,2,Gucci,Watches,IN,USD,"gucci watches premium dm for more deal factory source stock, no box but same quality as original."
210.66,40,2.7,10,5,10,0.24783529411764704,2.421509628205239,1,0.45454545454545453,1,Canon,Watches,US,USD,canon watches premium mirror quality deal no receipt available. perfect copy and hard to tell.
2891.03,0,3.02,87,27,0,0.3043189473684211,2.4783342036195517,1,0.3068181818181818,2,Rolex,Handbags,CN,USD,"luxury rolex mirror quality item factory source stock, no box but same quality as original."
12193.68,236,4.74,355,534,18,1.2835452631578947,4.511941703883277,0,1.5,0,Rolex,Watches,GB,USD,original rolex watches with full packaging purchased from official store. invoice and original box included.
414.71,916,4.86,1004,308,39,1.03937343358396,5.133351825961764,0,0.30646766169154227,0,Sony,Audio,JP,USD,sony audio in excellent condition purchased from official store. invoice and original box included.
118.22,55,4.1,64,27,0,0.13908235294117646,3.4923995710841815,1,0.4153846153846154,2,Canon,Cameras,IN,USD,"canon cameras premium wholesale lot deal factory source stock, no box but same quality as original."
875.0,803,4.91,353,519,25,1.0951188986232792,4.805264118660288,0,1.4661016949152543,0,Apple,Electronics,IN,USD,original apple electronics with full packaging minimal wear. verified authenticity by trusted reseller.
335.68,420,4.5,1430,332,19,0.8413032581453634,4.84292711994147,0,0.23200559049615654,0,Sony,Watches,DE,USD,original sony watches with full packaging minimal wear. verified authenticity by trusted reseller.
733.84,523,4.24,1088,289,22,0.9184480600750939,4.705477533381397,0,0.26538108356290174,0,Apple,Watches,JP,USD,apple watches in excellent condition purchased from official store. invoice and original box included.
220.29,519,4.55,420,95,41,0.8846987951807228,4.701232530156916,0,0.22565320665083136,0,Bose,Sneakers,DE,USD,bose sneakers in excellent condition serial number available. fast shipping and returns accepted.
916.76,0,4.63,172,153,21,1.0785411764705881,3.476822898624445,1,0.884393063583815,0,Canon,Cameras,US,USD,canon cameras in excellent condition serial number available. fast shipping and returns accepted.
96.91,263,4.43,572,426,22,0.8075833333333333,4.527613794650633,0,0.743455497382199,0,Nike,Sneakers,US,USD,verified nike sneakers listing serial number available. fast shipping and returns accepted.
133.97,35,5.0,1344,0,28,1.1164166666666666,4.728565163777401,1,0.0,0,Nike,Sneakers,DE,USD,nike sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
339.17,0,2.16,7,17,1,0.18842777777777778,1.496860385419959,1,2.125,2,Louis Vuitton,Electronics,JP,USD,"louis vuitton electronics premium dm for more deal factory source stock, no box but same quality as original."
610.96,0,4.65,541,432,25,0.8740486409155938,3.791316500359912,1,0.7970479704797048,0,Samsung,Cameras,TR,USD,samsung cameras in excellent condition serial number available. fast shipping and returns accepted.
122.0,321,4.69,826,21,9,1.0166666666666666,4.701133905587584,0,0.02539298669891173,0,Nike,Handbags,DE,USD,nike handbags in excellent condition minimal wear. verified authenticity by trusted reseller.
727.58,493,4.22,820,322,25,0.8559764705882353,4.632011104941295,0,0.392204628501827,0,Canon,Sneakers,JP,USD,original canon sneakers with full packaging serial number available. fast shipping and returns accepted.
796.08,1230,4.7,736,554,28,0.9963454317897372,4.972984291975002,0,0.751696065128901,0,Apple,Electronics,CN,USD,apple electronics in excellent condition purchased from official store. invoice and original box included.
218.79,1283,4.48,1336,387,29,0.8786746987951807,5.034206216912972,0,0.2894540014958863,0,Bose,Watches,CN,USD,verified bose watches listing serial number available. fast shipping and returns accepted.
980.94,1006,4.42,367,0,18,1.2277096370463079,4.593230368450017,0,0.0,0,Apple,Sneakers,AE,USD,original apple sneakers with full packaging minimal wear. verified authenticity by trusted reseller.
771.54,357,4.62,887,412,7,0.9656320400500625,4.693322883708148,0,0.46396396396396394,0,Apple,Cameras,AE,USD,original apple cameras with full packaging minimal wear. verified authenticity by trusted reseller.
608.16,935,4.85,95,136,15,0.8700429184549355,4.424829369338598,0,1.4166666666666667,0,Samsung,Electronics,US,USD,original samsung electronics with full packaging minimal wear. verified authenticity by trusted reseller.
113.93,659,4.58,207,228,22,0.9494166666666667,4.4792204951784,0,1.0961538461538463,0,Nike,Watches,GB,USD,original nike watches with full packaging purchased from official store. invoice and original box included.
280.28,734,4.2,569,129,16,0.4009728183118741,4.546389665089075,0,0.22631578947368422,0,Samsung,Sneakers,DE,USD,samsung sneakers in excellent condition minimal wear. verified authenticity by trusted reseller.
121.27,0,3.82,61,21,0,0.1426705882352941,2.7507835962612726,1,0.3387096774193548,0,Canon,Audio,AE,USD,verified canon audio listing minimal wear. verified authenticity by trusted reseller.
508.78,1110,4.45,539,99,31,0.727868383404864,4.782344653335525,0,0.18333333333333332,0,Samsung,Audio,IN,USD,verified samsung audio listing serial number available. fast shipping and returns accepted.
1390.34,687,4.2,933,80,24,0.772411111111111,4.699937435247213,0,0.08565310492505353,0,Louis Vuitton,Audio,IN,USD,original louis vuitton audio with full packaging serial number available. fast shipping and returns accepted.
274.07,748,4.42,968,321,5,0.6868922305764411,4.725877000500275,0,0.33126934984520123,0,Sony,Audio,DE,USD,original sony audio with full packaging purchased from official store. invoice and original box included.
729.45,595,4.01,1487,75,32,0.912953692115144,4.749333153908062,0,0.05040322580645161,0,Apple,Cameras,DE,USD,original apple cameras with full packaging minimal wear. verified authenticity by trusted reseller.
10401.12,1352,4.26,0,439,40,1.0948547368421053,3.1985119442256185,0,439.0,0,Rolex,Cameras,JP,USD,verified rolex cameras listing minimal wear. verified authenticity by trusted reseller.
1081.64,98,4.27,820,35,33,1.3537421777221528,4.453398754883295,0,0.04263093788063337,0,Apple,Cameras,US,USD,original apple cameras with full packaging minimal wear. verified authenticity by trusted reseller.
9118.54,986,4.16,1097,473,35,0.9598463157894738,4.831511911432391,0,0.4307832422586521,0,Rolex,Audio,AE,USD,original rolex audio with full packaging serial number available. fast shipping and returns accepted.
505.85,48,3.42,0,16,4,0.28102777777777777,2.142773044716594,1,16.0,1,Louis Vuitton,Audio,US,USD,louis vuitton audio no box no receipt available. perfect copy and hard to tell.
631.38,251,4.7,1177,680,15,0.7902127659574468,4.787307704179597,0,0.5772495755517827,1,Apple,Sneakers,JP,USD,luxury apple inspired item no receipt available. perfect copy and hard to tell.
34.16,24,4.09,123,2,0,0.04886981402002861,3.5284017651314894,1,0.016129032258064516,1,Samsung,Cameras,GB,USD,luxury samsung authentic style item no receipt available. perfect copy and hard to tell.
325.82,44,1.92,2,19,4,0.1810111111111111,1.7296524456325755,1,6.333333333333333,0,Louis Vuitton,Cameras,JP,USD,louis vuitton cameras in excellent condition serial number available. fast shipping and returns accepted.
675.94,472,4.92,737,143,20,0.7952235294117648,4.888850264423907,0,0.1937669376693767,2,Canon,Electronics,AE,USD,"canon electronics premium dm for more deal factory source stock, no box but same quality as original."
796.07,391,4.55,535,422,29,0.9365529411764707,4.659222816236269,0,0.7873134328358209,0,Canon,Cameras,TR,USD,canon cameras in excellent condition minimal wear. verified authenticity by trusted reseller.
